Order_ID,Date,Product_ID,Product_Name,Category,Quantity,Unit_Cost,Unit_Price,Discount,Channel,Region,Skin_Type
YUL-18658,2024-10-27,P003,Scalp Soothing Oil,Hair,1,8,28,0.0,Olive Young,Seoul,Combination
YUL-18659,2024-11-14,P005,Ceramide Barrier Cream,Skin,4,14,42,0.0,Flagship Store,London,Dry
YUL-18660,2024-11-27,P002,Fermented Rice Serum,Skin,1,15,45,0.0,Flagship Store,London,Sensitive
YUL-18661,2024-01-05,P003,Scalp Soothing Oil,Hair,4,8,28,0.1,Flagship Store,NYC,Combination
YUL-18662,2024-12-17,P002,Fermented Rice Serum,Skin,3,15,45,0.0,Online,NYC,Combination
YUL-18663,2024-07-31,P003,Scalp Soothing Oil,Hair,1,8,28,0.0,Flagship Store,London,Combination
YUL-18664,2024-12-04,P005,Ceramide Barrier Cream,Skin,4,14,42,0.2,Flagship Store,Tokyo,Dry
YUL-18665,2024-05-14,P002,Fermented Rice Serum,Skin,3,15,45,0.2,Sephora,NYC,Dry
YUL-18666,2024-03-27,P003,Scalp Soothing Oil,Hair,1,8,28,0.1,Olive Young,Tokyo,Combination
YUL-18667,2024-03-16,P005,Ceramide Barrier Cream,Skin,1,14,42,0.0,Online,London,Combination
YUL-18668,2024-08-11,P004,Mugwort Essence,Skin,3,10,32,0.2,Sephora,NYC,Dry
YUL-18669,2024-03-29,P004,Mugwort Essence,Skin,1,10,32,0.2,Flagship Store,London,Sensitive
YUL-18670,2024-07-22,P003,Scalp Soothing Oil,Hair,1,8,28,0.25,Flagship Store,Seoul,Dry
YUL-18671,2024-08-20,P002,Fermented Rice Serum,Skin,4,15,45,0.2,Flagship Store,London,Combination
YUL-18672,2025-06-09,P001,Deep Sea Hair Mask,Hair,3,12,38,0.25,Olive Young,Tokyo,Dry
YUL-18673,2024-11-28,P004,Mugwort Essence,Skin,3,10,32,0.0,Sephora,Tokyo,Dry
YUL-18674,2024-05-14,P002,Fermented Rice Serum,Skin,2,15,45,0.0,Flagship Store,London,Dry
YUL-18675,2025-03-13,P001,Deep Sea Hair Mask,Hair,1,12,38,0.2,Online,Tokyo,Combination
YUL-18676,2024-04-28,P003,Scalp Soothing Oil,Hair,1,8,28,0.2,Flagship Store,Tokyo,Oily
YUL-18677,2025-10-05,P005,Ceramide Barrier Cream,Skin,2,14,42,0.1,Online,Tokyo,Oily
YUL-18678,2024-01-23,P005,Ceramide Barrier Cream,Skin,4,14,42,0.0,Sephora,Seoul,Combination
YUL-18679,2025-08-06,P005,Ceramide Barrier Cream,Skin,4,14,42,0.1,Flagship Store,Tokyo,Sensitive
YUL-18680,2024-01-10,P004,Mugwort Essence,Skin,2,10,32,0.1,Flagship Store,Seoul,Sensitive
YUL-18681,2024-01-28,P005,Ceramide Barrier Cream,Skin,2,14,42,0.25,Olive Young,Seoul,Oily
YUL-18682,2025-11-26,P005,Ceramide Barrier Cream,Skin,1,14,42,0.1,Sephora,NYC,Oily
YUL-18683,2025-10-18,P005,Ceramide Barrier Cream,Skin,3,14,42,0.0,Online,Seoul,Dry
YUL-18684,2025-07-19,P002,Fermented Rice Serum,Skin,2,15,45,0.0,Flagship Store,London,Dry
YUL-18685,2025-12-02,P001,Deep Sea Hair Mask,Hair,3,12,38,0.1,Online,Seoul,Oily
YUL-18686,2024-12-17,P001,Deep Sea Hair Mask,Hair,3,12,38,0.1,Olive Young,Seoul,Sensitive
YUL-18687,2025-09-09,P003,Scalp Soothing Oil,Hair,2,8,28,0.2,Flagship Store,Seoul,Sensitive
YUL-18688,2025-12-13,P003,Scalp Soothing Oil,Hair,2,8,28,0.0,Sephora,Seoul,Sensitive
YUL-18689,2025-07-22,P002,Fermented Rice Serum,Skin,3,15,45,0.2,Flagship Store,NYC,Combination
YUL-18690,2025-10-23,P002,Fermented Rice Serum,Skin,3,15,45,0.0,Sephora,NYC,Sensitive
YUL-18691,2024-04-28,P002,Fermented Rice Serum,Skin,1,15,45,0.0,Flagship Store,London,Dry
YUL-18692,2025-07-01,P002,Fermented Rice Serum,Skin,2,15,45,0.0,Flagship Store,Seoul,Oily
YUL-18693,2025-01-30,P001,Deep Sea Hair Mask,Hair,3,12,38,0.1,Olive Young,Tokyo,Dry
YUL-18694,2025-12-01,P003,Scalp Soothing Oil,Hair,3,8,28,0.0,Flagship Store,Seoul,Dry
YUL-18695,2024-11-12,P001,Deep Sea Hair Mask,Hair,1,12,38,0.1,Flagship Store,NYC,Sensitive
YUL-18696,2025-12-13,P005,Ceramide Barrier Cream,Skin,3,14,42,0.25,Olive Young,Seoul,Dry
YUL-18697,2025-12-23,P005,Ceramide Barrier Cream,Skin,3,14,42,0.25,Sephora,Tokyo,Dry
YUL-18698,2025-11-23,P004,Mugwort Essence,Skin,2,10,32,0.1,Sephora,Seoul,Combination
YUL-18699,2024-08-17,P004,Mugwort Essence,Skin,4,10,32,0.0,Sephora,Seoul,Sensitive
YUL-18700,2024-06-30,P003,Scalp Soothing Oil,Hair,1,8,28,0.1,Olive Young,London,Sensitive
YUL-18701,2025-08-22,P002,Fermented Rice Serum,Skin,4,15,45,0.1,Online,Tokyo,Sensitive
YUL-18702,2025-05-07,P002,Fermented Rice Serum,Skin,2,15,45,0.0,Olive Young,London,Sensitive
YUL-18703,2025-12-06,P004,Mugwort Essence,Skin,4,10,32,0.1,Online,Seoul,Oily
YUL-18704,2024-03-15,P001,Deep Sea Hair Mask,Hair,4,12,38,0.2,Flagship Store,NYC,Oily
YUL-18705,2024-12-20,P001,Deep Sea Hair Mask,Hair,3,12,38,0.25,Olive Young,NYC,Dry
YUL-18706,2024-02-26,P002,Fermented Rice Serum,Skin,3,15,45,0.2,Flagship Store,Tokyo,Combination
YUL-18707,2025-05-19,P002,Fermented Rice Serum,Skin,1,15,45,0.0,Sephora,NYC,Dry
YUL-18708,2025-02-05,P003,Scalp Soothing Oil,Hair,2,8,28,0.1,Online,Seoul,Dry
YUL-18709,2025-10-14,P001,Deep Sea Hair Mask,Hair,3,12,38,0.1,Flagship Store,Seoul,Oily
YUL-18710,2025-10-06,P002,Fermented Rice Serum,Skin,3,15,45,0.0,Olive Young,NYC,Sensitive
YUL-18711,2024-10-12,P001,Deep Sea Hair Mask,Hair,4,12,38,0.25,Online,Seoul,Dry
YUL-18712,2025-10-29,P003,Scalp Soothing Oil,Hair,3,8,28,0.1,Flagship Store,Seoul,Dry
YUL-18713,2024-08-28,P003,Scalp Soothing Oil,Hair,1,8,28,0.0,Sephora,London,Combination
YUL-18714,2024-12-18,P002,Fermented Rice Serum,Skin,1,15,45,0.0,Flagship Store,Seoul,Combination
YUL-18715,2025-02-18,P002,Fermented Rice Serum,Skin,3,15,45,0.1,Sephora,NYC,Combination
YUL-18716,2024-03-03,P005,Ceramide Barrier Cream,Skin,4,14,42,0.25,Sephora,NYC,Sensitive
YUL-18717,2025-08-05,P005,Ceramide Barrier Cream,Skin,2,14,42,0.1,Online,Seoul,Dry
YUL-18718,2024-12-15,P003,Scalp Soothing Oil,Hair,2,8,28,0.0,Olive Young,NYC,Combination
YUL-18719,2024-03-04,P001,Deep Sea Hair Mask,Hair,2,12,38,0.0,Online,London,Dry
YUL-18720,2024-01-30,P002,Fermented Rice Serum,Skin,3,15,45,0.2,Olive Young,London,Combination
YUL-18721,2025-09-30,P001,Deep Sea Hair Mask,Hair,4,12,38,0.25,Olive Young,Seoul,Combination
YUL-18722,2025-07-13,P003,Scalp Soothing Oil,Hair,2,8,28,0.1,Sephora,Seoul,Dry
YUL-18723,2025-03-29,P003,Scalp Soothing Oil,Hair,2,8,28,0.0,Online,London,Dry
YUL-18724,2024-01-25,P002,Fermented Rice Serum,Skin,1,15,45,0.1,Sephora,Tokyo,Sensitive
YUL-18725,2024-10-15,P003,Scalp Soothing Oil,Hair,1,8,28,0.2,Sephora,Seoul,Combination
YUL-18726,2024-09-18,P003,Scalp Soothing Oil,Hair,1,8,28,0.2,Online,NYC,Sensitive
YUL-18727,2025-04-09,P001,Deep Sea Hair Mask,Hair,2,12,38,0.25,Online,Seoul,Dry
YUL-18728,2025-07-14,P001,Deep Sea Hair Mask,Hair,3,12,38,0.1,Online,Tokyo,Sensitive
YUL-18729,2025-06-10,P001,Deep Sea Hair Mask,Hair,3,12,38,0.2,Olive Young,London,Oily
YUL-18730,2025-05-31,P002,Fermented Rice Serum,Skin,3,15,45,0.0,Online,NYC,Combination
YUL-18731,2025-09-30,P005,Ceramide Barrier Cream,Skin,4,14,42,0.0,Sephora,NYC,Dry
YUL-18732,2025-07-26,P002,Fermented Rice Serum,Skin,2,15,45,0.0,Sephora,Seoul,Sensitive
YUL-18733,2025-04-15,P001,Deep Sea Hair Mask,Hair,2,12,38,0.25,Olive Young,Seoul,Oily
YUL-18734,2024-09-25,P005,Ceramide Barrier Cream,Skin,2,14,42,0.0,Sephora,London,Sensitive
YUL-18735,2024-09-20,P002,Fermented Rice Serum,Skin,3,15,45,0.0,Flagship Store,Seoul,Combination
YUL-18736,2025-07-03,P005,Ceramide Barrier Cream,Skin,3,14,42,0.1,Olive Young,NYC,Combination
YUL-18737,2024-12-08,P004,Mugwort Essence,Skin,1,10,32,0.0,Flagship Store,NYC,Oily
YUL-18738,2024-05-27,P003,Scalp Soothing Oil,Hair,4,8,28,0.2,Online,Seoul,Sensitive
YUL-18739,2025-03-28,P004,Mugwort Essence,Skin,4,10,32,0.25,Flagship Store,London,Combination
YUL-18740,2025-06-06,P004,Mugwort Essence,Skin,2,10,32,0.0,Sephora,NYC,Combination
YUL-18741,2025-02-23,P003,Scalp Soothing Oil,Hair,3,8,28,0.0,Flagship Store,NYC,Sensitive
YUL-18742,2024-02-19,P004,Mugwort Essence,Skin,3,10,32,0.0,Sephora,London,Dry
YUL-18743,2024-06-03,P001,Deep Sea Hair Mask,Hair,1,12,38,0.1,Olive Young,NYC,Dry
YUL-18744,2025-03-31,P003,Scalp Soothing Oil,Hair,3,8,28,0.0,Olive Young,London,Oily
YUL-18745,2025-11-24,P001,Deep Sea Hair Mask,Hair,2,12,38,0.1,Sephora,London,Dry
YUL-18746,2024-09-08,P002,Fermented Rice Serum,Skin,1,15,45,0.0,Olive Young,NYC,Combination
YUL-18747,2025-08-11,P002,Fermented Rice Serum,Skin,3,15,45,0.0,Olive Young,Tokyo,Oily
YUL-18748,2024-12-29,P005,Ceramide Barrier Cream,Skin,1,14,42,0.0,Online,Seoul,Dry
YUL-18749,2024-06-19,P003,Scalp Soothing Oil,Hair,2,8,28,0.1,Sephora,NYC,Combination
YUL-18750,2025-05-20,P002,Fermented Rice Serum,Skin,4,15,45,0.2,Flagship Store,Seoul,Combination
YUL-18751,2025-05-11,P001,Deep Sea Hair Mask,Hair,3,12,38,0.1,Flagship Store,NYC,Combination
YUL-18752,2025-07-23,P001,Deep Sea Hair Mask,Hair,4,12,38,0.0,Sephora,London,Dry
YUL-18753,2024-12-01,P003,Scalp Soothing Oil,Hair,3,8,28,0.2,Online,Tokyo,Oily
YUL-18754,2025-12-15,P004,Mugwort Essence,Skin,2,10,32,0.1,Olive Young,Seoul,Sensitive
YUL-18755,2025-05-18,P002,Fermented Rice Serum,Skin,4,15,45,0.0,Sephora,Tokyo,Dry
YUL-18756,2024-07-23,P002,Fermented Rice Serum,Skin,4,15,45,0.0,Olive Young,Tokyo,Sensitive
YUL-18757,2024-11-02,P005,Ceramide Barrier Cream,Skin,3,14,42,0.0,Online,London,Combination
YUL-18758,2024-10-31,P004,Mugwort Essence,Skin,2,10,32,0.0,Flagship Store,NYC,Oily
YUL-18759,2025-11-19,P004,Mugwort Essence,Skin,1,10,32,0.0,Online,London,Sensitive
YUL-18760,2024-08-20,P002,Fermented Rice Serum,Skin,4,15,45,0.0,Online,Seoul,Oily
YUL-18761,2024-11-22,P002,Fermented Rice Serum,Skin,2,15,45,0.0,Olive Young,London,Dry
YUL-18762,2025-04-05,P005,Ceramide Barrier Cream,Skin,2,14,42,0.2,Sephora,Seoul,Dry
YUL-18763,2024-11-05,P003,Scalp Soothing Oil,Hair,3,8,28,0.1,Flagship Store,London,Dry
YUL-18764,2025-06-07,P002,Fermented Rice Serum,Skin,1,15,45,0.0,Olive Young,Tokyo,Oily
YUL-18765,2025-07-18,P003,Scalp Soothing Oil,Hair,1,8,28,0.0,Sephora,NYC,Sensitive
YUL-18766,2024-12-07,P002,Fermented Rice Serum,Skin,4,15,45,0.0,Olive Young,Seoul,Combination
YUL-18767,2024-08-06,P002,Fermented Rice Serum,Skin,1,15,45,0.0,Olive Young,Tokyo,Sensitive
YUL-18768,2025-12-30,P003,Scalp Soothing Oil,Hair,1,8,28,0.0,Online,Seoul,Sensitive
YUL-18769,2024-06-01,P003,Scalp Soothing Oil,Hair,1,8,28,0.0,Online,Tokyo,Oily
YUL-18770,2025-12-24,P002,Fermented Rice Serum,Skin,2,15,45,0.0,Olive Young,NYC,Dry
YUL-18771,2025-11-23,P005,Ceramide Barrier Cream,Skin,4,14,42,0.0,Sephora,NYC,Oily
YUL-18772,2025-11-01,P004,Mugwort Essence,Skin,1,10,32,0.2,Olive Young,Tokyo,Sensitive
YUL-18773,2025-10-05,P005,Ceramide Barrier Cream,Skin,1,14,42,0.0,Flagship Store,London,Oily
YUL-18774,2024-12-02,P001,Deep Sea Hair Mask,Hair,3,12,38,0.25,Flagship Store,London,Sensitive
YUL-18775,2025-06-27,P004,Mugwort Essence,Skin,4,10,32,0.1,Flagship Store,NYC,Dry
YUL-18776,2025-10-26,P004,Mugwort Essence,Skin,4,10,32,0.0,Olive Young,London,Dry
YUL-18777,2025-01-25,P004,Mugwort Essence,Skin,3,10,32,0.0,Sephora,Seoul,Dry
YUL-18778,2025-05-27,P003,Scalp Soothing Oil,Hair,4,8,28,0.0,Flagship Store,Seoul,Dry
YUL-18779,2025-07-21,P001,Deep Sea Hair Mask,Hair,1,12,38,0.25,Sephora,Seoul,Dry
YUL-18780,2024-01-14,P005,Ceramide Barrier Cream,Skin,1,14,42,0.25,Flagship Store,London,Combination
YUL-18781,2024-03-13,P003,Scalp Soothing Oil,Hair,2,8,28,0.25,Flagship Store,NYC,Sensitive
YUL-18782,2025-07-01,P001,Deep Sea Hair Mask,Hair,3,12,38,0.0,Sephora,Seoul,Sensitive
YUL-18783,2024-03-25,P001,Deep Sea Hair Mask,Hair,4,12,38,0.0,Online,NYC,Combination
YUL-18784,2025-04-05,P001,Deep Sea Hair Mask,Hair,2,12,38,0.25,Sephora,NYC,Dry
YUL-18785,2024-10-27,P005,Ceramide Barrier Cream,Skin,4,14,42,0.0,Sephora,Tokyo,Dry
YUL-18786,2024-07-21,P003,Scalp Soothing Oil,Hair,4,8,28,0.2,Sephora,Seoul,Combination
YUL-18787,2025-05-31,P001,Deep Sea Hair Mask,Hair,3,12,38,0.25,Sephora,Tokyo,Dry
YUL-18788,2024-05-03,P005,Ceramide Barrier Cream,Skin,1,14,42,0.0,Flagship Store,Tokyo,Sensitive
YUL-18789,2025-01-27,P005,Ceramide Barrier Cream,Skin,3,14,42,0.0,Olive Young,Tokyo,Combination
YUL-18790,2024-11-17,P003,Scalp Soothing Oil,Hair,2,8,28,0.1,Sephora,NYC,Oily
YUL-18791,2024-10-20,P001,Deep Sea Hair Mask,Hair,2,12,38,0.0,Olive Young,London,Oily
YUL-18792,2025-05-25,P003,Scalp Soothing Oil,Hair,2,8,28,0.0,Online,Tokyo,Sensitive
YUL-18793,2025-02-11,P001,Deep Sea Hair Mask,Hair,1,12,38,0.2,Online,Seoul,Combination
YUL-18794,2025-01-14,P005,Ceramide Barrier Cream,Skin,1,14,42,0.2,Flagship Store,London,Sensitive
YUL-18795,2025-08-30,P005,Ceramide Barrier Cream,Skin,2,14,42,0.0,Sephora,Seoul,Sensitive
YUL-18796,2025-02-09,P001,Deep Sea Hair Mask,Hair,1,12,38,0.0,Olive Young,NYC,Oily
YUL-18797,2024-08-13,P001,Deep Sea Hair Mask,Hair,3,12,38,0.0,Flagship Store,London,Dry
YUL-18798,2025-10-19,P003,Scalp Soothing Oil,Hair,4,8,28,0.0,Online,Seoul,Dry
YUL-18799,2024-10-10,P001,Deep Sea Hair Mask,Hair,1,12,38,0.0,Olive Young,Tokyo,Sensitive
YUL-18800,2025-01-02,P002,Fermented Rice Serum,Skin,1,15,45,0.0,Sephora,Tokyo,Oily
YUL-18801,2025-12-19,P004,Mugwort Essence,Skin,4,10,32,0.0,Flagship Store,Seoul,Dry
YUL-18802,2025-07-28,P005,Ceramide Barrier Cream,Skin,2,14,42,0.0,Online,NYC,Combination
YUL-18803,2025-03-22,P001,Deep Sea Hair Mask,Hair,1,12,38,0.2,Flagship Store,NYC,Oily
YUL-18804,2025-12-26,P004,Mugwort Essence,Skin,2,10,32,0.25,Flagship Store,Tokyo,Combination
YUL-18805,2024-04-25,P003,Scalp Soothing Oil,Hair,1,8,28,0.2,Online,London,Dry
YUL-18806,2024-05-07,P003,Scalp Soothing Oil,Hair,4,8,28,0.25,Olive Young,London,Oily
YUL-18807,2025-11-03,P004,Mugwort Essence,Skin,3,10,32,0.0,Flagship Store,Seoul,Combination
YUL-18808,2025-11-11,P005,Ceramide Barrier Cream,Skin,1,14,42,0.0,Sephora,Tokyo,Dry
YUL-18809,2025-12-08,P004,Mugwort Essence,Skin,4,10,32,0.0,Online,Seoul,Oily
YUL-18810,2025-06-15,P001,Deep Sea Hair Mask,Hair,3,12,38,0.1,Flagship Store,NYC,Dry
YUL-18811,2025-10-12,P004,Mugwort Essence,Skin,4,10,32,0.25,Online,NYC,Sensitive
YUL-18812,2025-10-27,P003,Scalp Soothing Oil,Hair,2,8,28,0.2,Olive Young,NYC,Dry
YUL-18813,2024-10-23,P002,Fermented Rice Serum,Skin,2,15,45,0.0,Online,Seoul,Oily
YUL-18814,2025-04-14,P001,Deep Sea Hair Mask,Hair,4,12,38,0.0,Online,London,Combination
YUL-18815,2025-01-01,P005,Ceramide Barrier Cream,Skin,3,14,42,0.1,Sephora,London,Sensitive
YUL-18816,2025-12-25,P002,Fermented Rice Serum,Skin,2,15,45,0.0,Olive Young,NYC,Sensitive
YUL-18817,2025-05-29,P004,Mugwort Essence,Skin,1,10,32,0.0,Online,Tokyo,Dry
YUL-18818,2024-09-06,P003,Scalp Soothing Oil,Hair,4,8,28,0.0,Flagship Store,Seoul,Sensitive
YUL-18819,2024-03-05,P004,Mugwort Essence,Skin,3,10,32,0.2,Olive Young,London,Sensitive
YUL-18820,2024-01-31,P004,Mugwort Essence,Skin,1,10,32,0.25,Online,London,Sensitive
YUL-18821,2024-03-23,P004,Mugwort Essence,Skin,1,10,32,0.25,Olive Young,Seoul,Dry
YUL-18822,2025-05-04,P005,Ceramide Barrier Cream,Skin,4,14,42,0.0,Sephora,London,Combination
YUL-18823,2024-05-24,P003,Scalp Soothing Oil,Hair,1,8,28,0.0,Sephora,London,Combination
YUL-18824,2025-03-30,P002,Fermented Rice Serum,Skin,4,15,45,0.1,Flagship Store,Tokyo,Combination
YUL-18825,2025-10-08,P005,Ceramide Barrier Cream,Skin,4,14,42,0.2,Olive Young,London,Dry
YUL-18826,2024-12-13,P002,Fermented Rice Serum,Skin,1,15,45,0.25,Flagship Store,NYC,Oily
YUL-18827,2025-05-06,P005,Ceramide Barrier Cream,Skin,1,14,42,0.1,Flagship Store,London,Combination
YUL-18828,2025-12-29,P005,Ceramide Barrier Cream,Skin,2,14,42,0.0,Sephora,NYC,Dry
YUL-18829,2024-10-19,P002,Fermented Rice Serum,Skin,2,15,45,0.25,Sephora,Tokyo,Dry
YUL-18830,2025-11-19,P005,Ceramide Barrier Cream,Skin,2,14,42,0.2,Olive Young,London,Sensitive
YUL-18831,2025-09-23,P001,Deep Sea Hair Mask,Hair,1,12,38,0.25,Flagship Store,NYC,Combination
YUL-18832,2024-01-10,P002,Fermented Rice Serum,Skin,2,15,45,0.25,Olive Young,NYC,Sensitive
YUL-18833,2025-10-29,P001,Deep Sea Hair Mask,Hair,4,12,38,0.25,Sephora,Tokyo,Oily
YUL-18834,2025-10-26,P001,Deep Sea Hair Mask,Hair,3,12,38,0.0,Online,Tokyo,Dry
YUL-18835,2024-04-15,P004,Mugwort Essence,Skin,1,10,32,0.0,Online,Tokyo,Combination
YUL-18836,2025-07-16,P005,Ceramide Barrier Cream,Skin,1,14,42,0.0,Olive Young,NYC,Sensitive
YUL-18837,2024-11-06,P005,Ceramide Barrier Cream,Skin,2,14,42,0.25,Online,London,Oily
YUL-18838,2025-10-06,P005,Ceramide Barrier Cream,Skin,4,14,42,0.0,Sephora,Seoul,Combination
YUL-18839,2025-03-05,P005,Ceramide Barrier Cream,Skin,3,14,42,0.1,Online,Seoul,Combination
YUL-18840,2025-04-22,P005,Ceramide Barrier Cream,Skin,4,14,42,0.0,Online,Seoul,Oily
YUL-18841,2025-05-31,P002,Fermented Rice Serum,Skin,2,15,45,0.2,Sephora,London,Combination
YUL-18842,2024-04-21,P005,Ceramide Barrier Cream,Skin,4,14,42,0.0,Sephora,London,Oily
YUL-18843,2024-10-08,P003,Scalp Soothing Oil,Hair,1,8,28,0.0,Flagship Store,NYC,Sensitive
YUL-18844,2024-05-31,P002,Fermented Rice Serum,Skin,4,15,45,0.25,Sephora,NYC,Oily
YUL-18845,2024-03-20,P001,Deep Sea Hair Mask,Hair,1,12,38,0.0,Sephora,Seoul,Dry
YUL-18846,2025-11-14,P002,Fermented Rice Serum,Skin,4,15,45,0.2,Flagship Store,Tokyo,Combination
YUL-18847,2025-12-07,P001,Deep Sea Hair Mask,Hair,4,12,38,0.25,Online,London,Dry
YUL-18848,2024-04-11,P002,Fermented Rice Serum,Skin,3,15,45,0.0,Sephora,London,Oily
YUL-18849,2024-07-12,P005,Ceramide Barrier Cream,Skin,2,14,42,0.1,Flagship Store,Tokyo,Sensitive
YUL-18850,2024-04-24,P005,Ceramide Barrier Cream,Skin,3,14,42,0.1,Flagship Store,NYC,Oily
YUL-18851,2025-10-05,P004,Mugwort Essence,Skin,2,10,32,0.2,Flagship Store,London,Combination
YUL-18852,2024-08-30,P001,Deep Sea Hair Mask,Hair,4,12,38,0.0,Online,London,Oily
YUL-18853,2024-10-25,P003,Scalp Soothing Oil,Hair,1,8,28,0.25,Sephora,Tokyo,Sensitive
YUL-18854,2025-01-27,P003,Scalp Soothing Oil,Hair,2,8,28,0.0,Sephora,Tokyo,Combination
YUL-18855,2025-03-31,P005,Ceramide Barrier Cream,Skin,1,14,42,0.0,Olive Young,Seoul,Dry
YUL-18856,2025-09-11,P001,Deep Sea Hair Mask,Hair,2,12,38,0.1,Flagship Store,Tokyo,Oily
YUL-18857,2025-11-29,P002,Fermented Rice Serum,Skin,3,15,45,0.25,Sephora,London,Combination
YUL-18858,2024-06-16,P003,Scalp Soothing Oil,Hair,4,8,28,0.25,Flagship Store,London,Dry
YUL-18859,2025-04-29,P004,Mugwort Essence,Skin,4,10,32,0.2,Flagship Store,London,Combination
YUL-18860,2024-04-25,P001,Deep Sea Hair Mask,Hair,1,12,38,0.0,Sephora,NYC,Combination
YUL-18861,2024-07-04,P004,Mugwort Essence,Skin,4,10,32,0.0,Olive Young,Seoul,Combination
YUL-18862,2025-04-04,P002,Fermented Rice Serum,Skin,3,15,45,0.25,Online,NYC,Oily
YUL-18863,2025-07-24,P005,Ceramide Barrier Cream,Skin,1,14,42,0.0,Olive Young,Seoul,Oily
YUL-18864,2025-03-12,P002,Fermented Rice Serum,Skin,2,15,45,0.0,Olive Young,London,Combination
YUL-18865,2025-06-21,P001,Deep Sea Hair Mask,Hair,3,12,38,0.0,Online,Tokyo,Oily
YUL-18866,2025-06-01,P003,Scalp Soothing Oil,Hair,3,8,28,0.2,Olive Young,Seoul,Oily
YUL-18867,2024-07-09,P004,Mugwort Essence,Skin,3,10,32,0.0,Online,London,Combination
YUL-18868,2025-12-31,P003,Scalp Soothing Oil,Hair,2,8,28,0.0,Olive Young,Tokyo,Sensitive
YUL-18869,2024-11-21,P003,Scalp Soothing Oil,Hair,1,8,28,0.0,Sephora,Seoul,Sensitive
YUL-18870,2025-06-01,P002,Fermented Rice Serum,Skin,3,15,45,0.2,Flagship Store,Seoul,Oily
YUL-18871,2025-06-15,P002,Fermented Rice Serum,Skin,3,15,45,0.1,Flagship Store,Seoul,Dry
YUL-18872,2024-12-12,P003,Scalp Soothing Oil,Hair,4,8,28,0.0,Online,Seoul,Combination
YUL-18873,2025-07-14,P003,Scalp Soothing Oil,Hair,1,8,28,0.0,Olive Young,London,Sensitive
YUL-18874,2024-07-19,P003,Scalp Soothing Oil,Hair,3,8,28,0.25,Flagship Store,Tokyo,Dry
YUL-18875,2025-04-20,P003,Scalp Soothing Oil,Hair,1,8,28,0.2,Sephora,Seoul,Sensitive
YUL-18876,2025-02-27,P002,Fermented Rice Serum,Skin,2,15,45,0.1,Olive Young,Seoul,Dry
YUL-18877,2024-07-25,P005,Ceramide Barrier Cream,Skin,4,14,42,0.2,Olive Young,Seoul,Dry
YUL-18878,2024-07-15,P005,Ceramide Barrier Cream,Skin,4,14,42,0.2,Online,NYC,Dry
YUL-18879,2024-02-19,P001,Deep Sea Hair Mask,Hair,1,12,38,0.0,Sephora,Tokyo,Combination
YUL-18880,2025-06-13,P003,Scalp Soothing Oil,Hair,1,8,28,0.0,Sephora,NYC,Dry
YUL-18881,2025-07-31,P005,Ceramide Barrier Cream,Skin,3,14,42,0.25,Sephora,London,Combination
YUL-18882,2025-03-12,P001,Deep Sea Hair Mask,Hair,2,12,38,0.0,Sephora,London,Oily
YUL-18883,2024-12-22,P002,Fermented Rice Serum,Skin,1,15,45,0.0,Flagship Store,NYC,Dry
YUL-18884,2025-01-05,P001,Deep Sea Hair Mask,Hair,3,12,38,0.0,Online,London,Combination
YUL-18885,2024-04-27,P003,Scalp Soothing Oil,Hair,2,8,28,0.0,Flagship Store,London,Sensitive
YUL-18886,2024-02-16,P004,Mugwort Essence,Skin,1,10,32,0.2,Online,Tokyo,Oily
YUL-18887,2025-02-07,P003,Scalp Soothing Oil,Hair,3,8,28,0.0,Sephora,NYC,Oily
YUL-18888,2025-03-17,P005,Ceramide Barrier Cream,Skin,4,14,42,0.1,Olive Young,NYC,Oily
YUL-18889,2024-09-06,P001,Deep Sea Hair Mask,Hair,4,12,38,0.25,Sephora,London,Oily
YUL-18890,2024-03-18,P005,Ceramide Barrier Cream,Skin,2,14,42,0.2,Sephora,Tokyo,Sensitive
YUL-18891,2025-08-01,P001,Deep Sea Hair Mask,Hair,3,12,38,0.0,Olive Young,London,Combination
YUL-18892,2024-09-26,P003,Scalp Soothing Oil,Hair,2,8,28,0.0,Olive Young,Seoul,Combination
YUL-18893,2025-06-22,P003,Scalp Soothing Oil,Hair,3,8,28,0.0,Online,Seoul,Oily
YUL-18894,2025-01-25,P004,Mugwort Essence,Skin,1,10,32,0.1,Flagship Store,Seoul,Combination
YUL-18895,2025-12-25,P001,Deep Sea Hair Mask,Hair,1,12,38,0.1,Flagship Store,NYC,Sensitive
YUL-18896,2024-07-23,P001,Deep Sea Hair Mask,Hair,1,12,38,0.2,Sephora,London,Dry
YUL-18897,2024-09-06,P005,Ceramide Barrier Cream,Skin,2,14,42,0.0,Flagship Store,Seoul,Combination
YUL-18898,2024-05-13,P005,Ceramide Barrier Cream,Skin,1,14,42,0.25,Online,Tokyo,Oily
YUL-18899,2024-05-03,P005,Ceramide Barrier Cream,Skin,2,14,42,0.0,Online,Tokyo,Dry
YUL-18900,2025-03-02,P004,Mugwort Essence,Skin,4,10,32,0.0,Sephora,Tokyo,Dry
YUL-18901,2024-06-24,P002,Fermented Rice Serum,Skin,3,15,45,0.2,Online,London,Sensitive
YUL-18902,2025-01-19,P003,Scalp Soothing Oil,Hair,4,8,28,0.25,Sephora,Seoul,Dry
